trait_id,trait_group,trait,coding_system,source_dataset,source_field,match_type,case_sensitive,code,description,matched_terms,selection_tier,value_type,expected_units,source_sheet,source_metadata,review_status
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12A.,HUMAN ACTRAPID 100iu/mL penfill cartridges 1.5mL,HUMAN ACTRAPID 100iu/mL penfill cartridges 1.5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12B.,HUMAN ACTRAPID 100iu/mL preloaded injection pen 3mL,HUMAN ACTRAPID 100iu/mL preloaded injection pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12C.,HUMAJECT S 100iu/mL prefilled pen,HUMAJECT S 100iu/mL prefilled pen,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12D.,PORK VELOSULIN 100units/mL injection 10mL,PORK VELOSULIN 100units/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12E.,NEUTRAL INSULIN 100iu/mL injection cartridge,NEUTRAL INSULIN 100iu/mL injection cartridge,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12F.,HYPURIN BOVINE NEUTRAL 100iu/mL injection cartridge 1.5mL,HYPURIN BOVINE NEUTRAL 100iu/mL injection cartridge 1.5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12G.,HYPURIN PORCINE NEUTRAL 100iu/mL injection cartridge 1.5mL,HYPURIN PORCINE NEUTRAL 100iu/mL injection cartridge 1.5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12H.,HYPURIN BOVINE NEUTRAL 100iu/mL injection 10mL,HYPURIN BOVINE NEUTRAL 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12I.,HYPURIN PORCINE NEUTRAL 100iu/mL injection 10mL,HYPURIN PORCINE NEUTRAL 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12J.,ACTRAPID (HUMAN) PENFILL 100iu/mL cartridges 3mL,ACTRAPID (HUMAN) PENFILL 100iu/mL cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12K.,PORK ACTRAPID 100iu/mL injection 10mL,PORK ACTRAPID 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12L.,INSUMAN RAPID 100iu/mL injection vials 5mL,INSUMAN RAPID 100iu/mL injection vials 5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12M.,INSUMAN RAPID 100iu/mL injection cartridge 3mL,INSUMAN RAPID 100iu/mL injection cartridge 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12Q.,INSUMAN RAPID OPTISET 100iu/mL prefilled pen 3mL,INSUMAN RAPID OPTISET 100iu/mL prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12R.,HUMAN VELOSULIN (PYR) 100iu/mL injection 10mL,HUMAN VELOSULIN (PYR) 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12S.,HYPURIN BOVINE NEUTRAL 100iu/mL injection cartridge 3mL,HYPURIN BOVINE NEUTRAL 100iu/mL injection cartridge 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12T.,HYPURIN PORCINE NEUTRAL 100iu/mL injection cartridge 3mL,HYPURIN PORCINE NEUTRAL 100iu/mL injection cartridge 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12U.,EXUBERA 1mg powder for inhalation,EXUBERA 1mg powder for inhalation,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12V.,EXUBERA 3mg powder for inhalation,EXUBERA 3mg powder for inhalation,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12W.,HUMAN INSULIN 1mg powder for inhalation,HUMAN INSULIN 1mg powder for inhalation,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12X.,HUMAN INSULIN 3mg powder for inhalation,HUMAN INSULIN 3mg powder for inhalation,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12Y.,INSUMAN INFUSAT 100iu/mL soln for inj cartridges 3.15mL,INSUMAN INFUSAT 100iu/mL soln for inj cartridges 3.15mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12Z.,INSUMAN INFUSAT 100iu/mL solution for injection vials 10mL,INSUMAN INFUSAT 100iu/mL solution for injection vials 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12a.,HUMULIN S 100iu/mL injection 10mL,HUMULIN S 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12d.,PUR-IN NEUTRAL 100iu/mL vials 10mL,PUR-IN NEUTRAL 100iu/mL vials 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12e.,PUR-IN NEUTRAL 100iu/mL cartridges 3mL,PUR-IN NEUTRAL 100iu/mL cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12g.,HUMULIN S 100iu/mL cartridges 1.5mL,HUMULIN S 100iu/mL cartridges 1.5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12s.,HUMULIN S 100iu/mL cartridges 3mL,HUMULIN S 100iu/mL cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12y.,HUMAN INSULIN 100units/mL injection cartridge,HUMAN INSULIN 100units/mL injection cartridge,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f12z.,HUMAN INSULIN 100iu/mL injection vials,HUMAN INSULIN 100iu/mL injection vials,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f13..,INSULIN LISPRO,INSULIN LISPRO,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f131.,INSULIN LISPRO 100iu/mL vials,INSULIN LISPRO 100iu/mL vials,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f132.,HUMALOG 100iu/mL injection 10mL,HUMALOG 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f133.,INSULIN LISPRO 100iu/mL cartridges,INSULIN LISPRO 100iu/mL cartridges,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f134.,HUMALOG 100iu/mL cartridges 1.5mL,HUMALOG 100iu/mL cartridges 1.5mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f135.,HUMALOG 100iu/mL cartridges 3mL,HUMALOG 100iu/mL cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f136.,INSULIN LISPRO 100iu/mL prefilled pen,INSULIN LISPRO 100iu/mL prefilled pen,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f137.,HUMALOG-PEN 100iu/mL prefilled pen 3mL,HUMALOG-PEN 100iu/mL prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f138.,HUMALOG KWIKPEN 100iu/mL prefilled pen 3mL,HUMALOG KWIKPEN 100iu/mL prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f139.,HUMALOG KWIKPEN 200iu/mL prefilled pen 3mL,HUMALOG KWIKPEN 200iu/mL prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f13A.,INSULIN LISPRO 200iu/mL prefilled pen,INSULIN LISPRO 200iu/mL prefilled pen,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f14..,INSULIN ASPART,INSULIN ASPART,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f141.,NOVORAPID 100units/mL injection vial,NOVORAPID 100units/mL injection vial,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f142.,NOVORAPID NOVOLET 100units/mL prefilled syringe 3mL,NOVORAPID NOVOLET 100units/mL prefilled syringe 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f143.,NOVORAPID PENFILL 100units/mL cartridges 3mL,NOVORAPID PENFILL 100units/mL cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f144.,NOVORAPID FLEXPEN 100units/mL prefilled pen 3mL,NOVORAPID FLEXPEN 100units/mL prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f145.,NOVORAPID FLEXTOUCH 100units/mL soln for injection pen 3mL,NOVORAPID FLEXTOUCH 100units/mL soln for injection pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f146.,NOVORAPID PUMPCART 100units/mL soln for inj cartridges 1.6mL,NOVORAPID PUMPCART 100units/mL soln for inj cartridges 1.6mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f14w.,INSULIN ASPART 100units/mL prefilled pen,INSULIN ASPART 100units/mL prefilled pen,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f14x.,INSULIN ASPART 100units/mL injection vial,INSULIN ASPART 100units/mL injection vial,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f14y.,INSULIN ASPART 100units/mL prefilled syringe,INSULIN ASPART 100units/mL prefilled syringe,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f14z.,INSULIN ASPART 100units/mL cartridges,INSULIN ASPART 100units/mL cartridges,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f15..,INSULIN GLULISINE,INSULIN GLULISINE,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f151.,APIDRA 100iu/mL injection vials 10mL,APIDRA 100iu/mL injection vials 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f152.,APIDRA 100iu/mL injection cartridges 3mL,APIDRA 100iu/mL injection cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f153.,APIDRA 100iu/mL OptiSet prefilled pen 3mL,APIDRA 100iu/mL OptiSet prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f154.,APIDRA 100iu/mL OptiClik cartridges 3mL,APIDRA 100iu/mL OptiClik cartridges 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f155.,APIDRA 100iu/mL SoloStar prefilled pen 3mL,APIDRA 100iu/mL SoloStar prefilled pen 3mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f15x.,INSULIN GLULISINE 100iu/mL prefilled pen,INSULIN GLULISINE 100iu/mL prefilled pen,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f15y.,INSULIN GLULISINE 100iu/mL injection cartridges,INSULIN GLULISINE 100iu/mL injection cartridges,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f15z.,INSULIN GLULISINE 100iu/mL injection vials,INSULIN GLULISINE 100iu/mL injection vials,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.01,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f2...,MEDIUM/LONG-ACTING INSULINS,MEDIUM/LONG-ACTING INSULINS,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f21..,BIPHASIC INSULIN,BIPHASIC INSULIN,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f211.,RAPITARD MC 100iu/mL injection 10mL,RAPITARD MC 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f22..,INSULIN ZINC SUSPENSION,INSULIN ZINC SUSPENSION,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f221.,INSULIN ZINC LENTE 100iu/mL injection 10mL,INSULIN ZINC LENTE 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f222.,HYPURIN LENTE 100iu/mL injection 10mL,HYPURIN LENTE 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f223.,LENTARD MC 100iu/mL injection 10mL,LENTARD MC 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f226.,HUMAN MONOTARD 100iu/mL injection 10mL,HUMAN MONOTARD 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f227.,HUMULIN LENTE 100iu/mL injection 10mL,HUMULIN LENTE 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
medication.glucose_lowering.read_v2_drug,medication,glucose_lowering,read_v2_drug,gp_scripts,read_2,exact,true,f228.,HYPURIN BOVINE LENTE 100iu/mL injection 10mL,HYPURIN BOVINE LENTE 100iu/mL injection 10mL,core,prescription_exposure,not applicable,read_v2_drugs_bnf,Mapped BNF code: 06.01.01.02,candidate_requires_pharmacology_review
